z,mass_track_M0_1e+03_msun,mass_track_M0_1e+06_msun,mass_track_M0_1e+09_msun,mass_track_M0_1e+12_msun,concentration_M0_1e+03,concentration_M0_1e+06,concentration_M0_1e+09,concentration_M0_1e+12
1.140000000000000036e+01,4.517948558963179551e+01,2.272103703011255857e+04,6.938384151700315997e+06,4.940190107496629953e+08,3.601445025250160192e+00,3.261298239103708418e+00,2.943480949884848208e+00,2.703156069184595722e+00
1.142999999999999972e+01,4.479403525209060177e+01,2.248414765050614005e+04,6.843582344892719761e+06,4.837657759769892097e+08,3.595818726435463741e+00,3.256974533430706753e+00,2.940427846571890491e+00,2.701315151869902120e+00
1.145999999999999908e+01,4.441184771566097567e+01,2.224971201658255450e+04,6.750069528849091381e+06,4.737247287220001221e+08,3.590230054203448429e+00,3.252679419997086097e+00,2.937394486630719559e+00,2.699485688342812217e+00
1.149000000000000021e+01,4.403289570436139400e+01,2.201770495699603271e+04,6.657828294385174289e+06,4.638914935469644666e+08,3.584678657262954538e+00,3.248412632380755838e+00,2.934380689237055861e+00,2.697667579547305294e+00
1.151999999999999957e+01,4.365715216534206178e+01,2.178810155469635720e+04,6.566841465217801742e+06,4.542617848307133913e+08,3.579164188463234364e+00,3.244173907331597828e+00,2.931386275722526413e+00,2.695860727577227056e+00
1.154999999999999893e+01,4.328459026713422730e+01,2.156087714442609649e+04,6.477092094893232919e+06,4.448314049357062578e+08,3.573686304736070962e+00,3.239962984726343809e+00,2.928411069543577661e+00,2.694065035659833018e+00
1.158000000000000007e+01,4.291518339791248593e+01,2.133600731024139532e+04,6.388563463755129836e+06,4.355962424122067690e+08,3.568244667038819262e+00,3.235779607524198020e+00,2.925454896250894166e+00,2.692280408139611669e+00
1.160999999999999943e+01,4.254890516376916310e+01,2.111346788305606970e+04,6.301239075951647013e+06,4.265522702388383150e+08,3.562838940298363344e+00,3.231623521723184567e+00,2.922517583459339985e+00,2.690506750462378527e+00
1.163999999999999879e+01,4.218572938700120289e+01,2.089323493820857766e+04,6.215102656481082551e+06,4.176955440987757444e+08,3.557468793355963221e+00,3.227494476317191552e+00,2.919598960818391209e+00,2.688743969159625991e+00
1.166999999999999993e+01,4.182563010440916429e+01,2.067528479305187284e+04,6.130138148275732063e+06,4.090222006908643842e+08,3.552133898912973375e+00,3.223392223253734645e+00,2.916698859983062331e+00,2.686991971833156523e+00
1.169999999999999929e+01,4.146858156560884368e+01,2.045959400456605727e+04,6.046329709323404357e+06,4.005284560749783516e+08,3.546833933477439249e+00,3.219316517392386334e+00,2.913817114585321555e+00,2.685250667139953418e+00
1.173000000000000043e+01,4.111455823135434429e+01,2.024613936699324768e+04,5.963661709826087579e+06,3.922106040509014130e+08,3.541568577311516641e+00,3.215267116463891739e+00,2.910953560205963075e+00,2.683519964777304256e+00
1.175999999999999979e+01,4.076353477187402774e+01,2.003489790949496091e+04,5.882118729395424016e+06,3.840650145700983405e+08,3.536337514379744196e+00,3.211243781029930133e+00,2.908108034346964743e+00,2.681799775468185487e+00
1.178999999999999915e+01,4.041548606521775611e+01,1.982584689383141813e+04,5.801685554284398444e+06,3.760881321796740890e+08,3.531140432298124132e+00,3.207246274443545708e+00,2.905280376404281384e+00,2.680090010946873491e+00
1.182000000000000028e+01,4.007038719561664664e+01,1.961896381206273145e+04,5.722347174654893577e+06,3.682764744979121089e+08,3.525977022284000117e+00,3.203274362810192066e+00,2.902470427641100414e+00,2.678390583944800341e+00
1.184999999999999964e+01,3.972821345185434438e+01,1.941422638427199126e+04,5.644088781880628318e+06,3.606266307207317352e+08,3.520846979106729613e+00,3.199327814949416648e+00,2.899678031161523784e+00,2.676701408176641817e+00
1.187999999999999901e+01,3.938894032565029590e+01,1.921161255630958840e+04,5.566895765884996392e+06,3.531352601584532857e+08,3.515750001039131600e+00,3.195406402357157116e+00,2.896903031884692226e+00,2.675022398326633688e+00
1.191000000000000014e+01,3.905254351005462610e+01,1.901110049755912405e+04,5.490753712513441220e+06,3.457990908022673726e+08,3.510685789809687929e+00,3.191509899168635478e+00,2.894145276519319410e+00,2.673353470035110924e+00
1.193999999999999950e+01,3.871899889785495930e+01,1.881266859872435452e+04,5.415648400939905085e+06,3.386149179197985530e+08,3.505654050555498724e+00,3.187638082121848182e+00,2.891404613538655077e+00,2.671694539885268060e+00
1.196999999999999886e+01,3.838828257999450244e+01,1.861629546963714893e+04,5.341565801106879488e+06,3.315796026791897416e+08,3.500654491775970101e+00,3.183790730521642409e+00,2.888680893155845197e+00,2.670045525390137175e+00
1.200000000000000000e+01,3.806037084400187354e+01,1.842195993708612514e+04,5.268492071198713966e+06,3.246900708011248708e+08,3.495686825287218191e+00,3.179967626204347475e+00,2.885973967299692688e+00,2.668406344979776357e+00
