z,mass_track_M0_1e+03_msun,mass_track_M0_1e+06_msun,mass_track_M0_1e+09_msun,mass_track_M0_1e+12_msun,concentration_M0_1e+03,concentration_M0_1e+06,concentration_M0_1e+09,concentration_M0_1e+12
1.116000000000000014e+01,1.199382868200263488e+02,3.869373148998848774e+04,7.136931996675012633e+06,4.686649570776544809e+08,4.555493570093195110e+00,3.973005957336305460e+00,3.868360052442417540e+00,3.868360052442417540e+00
1.118999999999999950e+01,1.192219815548196777e+02,3.833768034505371907e+04,7.037401442893106490e+06,4.586171730770995617e+08,4.551507099883742136e+00,3.971652390815092470e+00,3.868210215834575028e+00,3.868210215834575028e+00
1.121999999999999886e+01,1.185099054446833549e+02,3.798487832570025057e+04,6.939251435441685840e+06,4.487841237163112164e+08,4.547545032196135928e+00,3.970312689361157332e+00,3.868061337462781690e+00,3.868061337462781690e+00
1.125000000000000000e+01,1.178020340531188737e+02,3.763529616648147930e+04,6.842462966632397845e+06,4.391612377562277317e+08,4.543607177874654290e+00,3.968986738240164236e+00,3.867913408199456615e+00,3.867913408199456615e+00
1.127999999999999936e+01,1.170983430784024932e+02,3.728890485979036021e+04,6.747017287728715688e+06,4.297440407906048298e+08,4.539693349717811799e+00,3.967674423870130251e+00,3.867766419032128145e+00,3.867766419032128145e+00
1.130999999999999872e+01,1.163988083529290662e+02,3.694567565368011128e+04,6.652895905473602004e+06,4.205281532078275681e+08,4.535803362452766940e+00,3.966375633806408896e+00,3.867620361061634870e+00,3.867620361061634870e+00
1.133999999999999986e+01,1.157034058425573022e+02,3.660558004970198817e+04,6.560080578662715852e+06,4.115092881952671409e+08,4.531937032710143143e+00,3.965090256726914841e+00,3.867475225500355496e+00,3.867475225500355496e+00
1.136999999999999922e+01,1.150121116459571056e+02,3.626858980075972067e+04,6.468553314762334339e+06,4.026832497852927446e+08,4.528094178999243269e+00,3.963818182417574665e+00,3.867331003670473333e+00,3.867331003670473333e+00
1.140000000000000036e+01,1.143249019939588749e+02,3.593467690898039291e+04,6.378296366571589373e+06,3.940459309420859218e+08,4.524274621683664677e+00,3.962559301758019625e+00,3.867187687002275442e+00,3.867187687002275442e+00
1.142999999999999972e+01,1.136417532489044646e+02,3.560381362360207277e+04,6.289292228928360157e+06,3.855933116884196997e+08,4.520478182957281987e+00,3.961313506707496934e+00,3.867045267032477529e+00,3.867045267032477529e+00
1.145999999999999908e+01,1.129626419040001792e+02,3.527597243887754303e+04,6.201523635458361357e+06,3.773214572715666890e+08,4.516704686820617987e+00,3.960080690291005290e+00,3.866903735402586140e+00,3.866903735402586140e+00
1.149000000000000021e+01,1.122875445826717709e+02,3.495112609199467261e+04,6.114973555366803892e+06,3.692265163675325513e+08,4.512953959057592002e+00,3.958860746585650237e+00,3.866763083857285732e+00,3.866763083857285732e+00
1.151999999999999957e+01,1.116164380379213981e+02,3.462924756101277308e+04,6.029625190272202715e+06,3.613047193228303194e+08,4.509225827212601345e+00,3.957653570707214907e+00,3.866623304242859049e+00,3.866623304242859049e+00
1.154999999999999893e+01,1.109492991516864322e+02,3.431031006281509326e+04,5.945461971081619151e+06,3.535523764330023527e+08,4.505520120567993558e+00,3.956459058796933270e+00,3.866484388505633696e+00,3.866484388505633696e+00
1.158000000000000007e+01,1.102861049342001110e+02,3.399428705107735732e+04,5.862467554907056503e+06,3.459658762571510077e+08,4.501836670121861950e+00,3.955277108008472098e+00,3.866346328690458023e+00,3.866346328690458023e+00
1.160999999999999943e+01,1.096268325233549348e+02,3.368115221425233176e+04,5.780625822022269480e+06,3.385416839677145481e+08,4.498175308566204400e+00,3.954107616495129651e+00,3.866209116939205437e+00,3.866209116939205437e+00
1.163999999999999879e+01,1.089714591840670579e+02,3.337087947356996301e+04,5.699920872859622352e+06,3.312763397347685695e+08,4.494535870265402799e+00,3.952950483397206671e+00,3.866072745489304019e+00,3.866072745489304019e+00
1.166999999999999993e+01,1.083199623076433369e+02,3.306344298105337657e+04,5.620337025046410970e+06,3.241664571441408992e+08,4.490918191235034662e+00,3.951805608829594085e+00,3.865937206672295900e+00,3.865937206672295900e+00
1.169999999999999929e+01,1.076723194111505677e+02,3.275881711755062497e+04,5.541858810480204411e+06,3.172087216486309767e+08,4.487322109121030245e+00,3.950672893869550339e+00,3.865802492912417510e+00,3.865802492912417510e+00
1.173000000000000043e+01,1.070285081367860442e+02,3.245697649078158429e+04,5.464470972442665137e+06,3.103998890516525507e+08,4.483747463179112103e+00,3.949552240544644821e+00,3.865668596725209571e+00,3.865668596725209571e+00
1.175999999999999979e+01,1.063885062512512008e+02,3.215789593340068677e+04,5.388158462751396000e+06,3.037367840226330161e+08,4.480194094254590809e+00,3.948443551820915332e+00,3.865535510716151091e+00,3.865535510716151091e+00
1.178999999999999915e+01,1.057522916451265331e+02,3.186155050107466741e+04,5.312906438949310221e+06,2.972162986435016990e+08,4.476661844762430675e+00,3.947346731591198754e+00,3.865403227579316869e+00,3.865403227579316869e+00
1.182000000000000028e+01,1.051198423322487372e+02,3.156791547057570278e+04,5.238700261531050317e+06,2.908353909856269956e+08,4.473150558667638776e+00,3.946261684663615821e+00,3.865271740096058561e+00,3.865271740096058561e+00
1.184999999999999964e+01,1.044911364490906465e+02,3.127696633788965482e+04,5.165525491206039675e+06,2.845910837165761590e+08,4.469660081465943513e+00,3.945188316750266821e+00,3.865141041133710598e+00,3.865141041133710598e+00
1.187999999999999901e+01,1.038661522541422073e+02,3.098867881633923753e+04,5.093367886197557673e+06,2.784804627360690832e+08,4.466190260164768056e+00,3.944126534456072974e+00,3.865011123644317870e+00,3.865011123644317870e+00
1.191000000000000014e+01,1.032448681272944953e+02,3.070302883472222311e+04,5.022213399577580392e+06,2.725006758405259252e+08,4.462740943264485338e+00,3.943076245267804314e+00,3.864881980663386507e+00,3.864881980663386507e+00
1.193999999999999950e+01,1.026272625692256923e+02,3.041999253546455293e+04,4.952048176636759192e+06,2.666489314156190753e+08,4.459311980739957271e+00,3.942037357543247911e+00,3.864753605308655082e+00,3.864753605308655082e+00
1.196999999999999886e+01,1.020133142007885283e+02,3.013954627278789121e+04,4.882858552289186977e+06,2.609224971562366784e+08,4.455903224022352838e+00,3.941009780500575044e+00,3.864625990778891573e+00,3.864625990778891573e+00
1.200000000000000000e+01,1.014030017624009616e+02,2.986166661089213812e+04,4.814631048511447385e+06,2.553186988133017421e+08,4.452514525981232651e+00,3.939993424207834050e+00,3.864499130352704537e+00,3.864499130352704537e+00
